,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
50772,2019163303,2905 E 35th St,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,94,26,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,4:52 PM,9,2019,RESOL,Y,12/12/2019,12.0,2019.0,94.0,"2905 E 35th St64128
(39.062315, -94.549325)",Jackson,39.062315000000005,-94.549325,28651,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163303
50776,2019162812,4919 Chestnut Ave,North Town Fork Creek,L,64130.0,Metro,3.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,10:04 AM,9,2019,OPEN,N,,,,,"4919 Chestnut Ave64130
(39.036461, -94.551945)",Jackson,39.036460999999996,-94.55194499999999,35121,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162812
50786,2019163104,5541 Agnes Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,1:56 PM,9,2019,OPEN,N,,,,,"5541 Agnes Ave64130
(39.024764, -94.550839)",Jackson,39.024764000000005,-94.550839,36524,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163104
50787,2019162801,3838 E 56th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,15,567,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,10:00 AM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,15.0,"3838 E 56th St64130
(39.024437, -94.539554)",Jackson,39.024437,-94.53955400000001,36865,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162801
50788,2019162808,4933 Chestnut Ave,North Town Fork Creek,L,64130.0,Metro,3.0,PHONE,30436,Trash / Recycling,18208,4,2743,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,10:02 AM,9,2019,RESOL,N,9/13/2019,9.0,2019.0,4.0,"4933 Chestnut Ave64130
(39.035981, -94.551969)",Jackson,39.035981,-94.551969,35116,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162808
50791,2019163130,3011 Montgall Ave,Santa Fe,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,0,4266,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Trash / Recycling-Nuisance-Land Bank,Land Bank,9/9/2019,2:28 PM,9,2019,RESOL,N,9/9/2019,9.0,2019.0,0.0,"3011 Montgall Ave64128
(39.071094, -94.551312)",Jackson,39.071094,-94.551312,24634,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163130
50798,2019163124,3009 Montgall Ave,Santa Fe,L,64128.0,East,3.0,WEB,13543,Trash / Recycling,18208,1,9171,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,2:18 PM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,1.0,"3009 Montgall Ave64128
(39.071182, -94.551308)",Jackson,39.071182,-94.55130799999999,24635,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163124
50801,2019162809,3842 E 56th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,15,567,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/9/2019,10:03 AM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,15.0,"3842 E 56th St64130
(39.024426, -94.539207)",Jackson,39.024426,-94.53920699999999,36864,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162809
50812,2019163338,3933 N Bales Ave,Chaumiere,L,64117.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,3,3615,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,9/9/2019,6:12 PM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,3.0,"3933 N Bales Ave64117
(39.165644, -94.539266)",Clay,39.165644,-94.539266,77937,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163338
50834,2019162776,905 E 5th St,Columbus Park,L,64106.0,Central,4.0,PHONE,30436,Trash / Recycling,18208,0,4266,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Feedback,Feedback,9/9/2019,9:38 AM,9,2019,RESOL,N,9/9/2019,9.0,2019.0,0.0,"905 E 5th St64106
(39.110021, -94.573005)",Jackson,39.110021,-94.57300500000001,39348,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162776
50874,2019162807,3217 E 52nd St,North Town Fork Creek,L,64130.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/9/2019,10:02 AM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,1.0,"3217 E 52nd St64130
(39.031449, -94.547108)",Jackson,39.031449,-94.547108,35937,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162807
50887,2019163342,549 Campbell St,Columbus Park,L,64106.0,Central,4.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/9/2019,6:27 PM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,1.0,"549 Campbell St64106
(39.108278, -94.572504)",Jackson,39.108278000000006,-94.57250400000001,249341,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163342
50739,2019162826,5800 Askew Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,2,4179,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/9/2019,10:12 AM,9,2019,RESOL,Y,9/11/2019,9.0,2019.0,2.0,"5800 Askew Ave64130
(39.020941, -94.544474)",Jackson,39.020941,-94.544474,37160,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162826
1862,2020028427,4259 E 61st St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,1,9171,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/25/2020,3:50 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,1.0,"4259 E 61st St64130
(39.014312, -94.534698)",Jackson,39.014312,-94.53469799999999,403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028427
1873,2020028186,3817 E 37th St,Palestine East,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,7,1826,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Camera Request,Camera Request,2/25/2020,12:14 PM,2,2020,RESOL,N,3/3/2020,3.0,2020.0,7.0,"3817 E 37th St64128
(39.05839, -94.538679)",Jackson,39.05839,-94.538679,28276,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028186
1881,2020027952,3905 E 37th St,Palestine East,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,7,1826,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/25/2020,8:52 AM,2,2020,RESOL,N,3/3/2020,3.0,2020.0,7.0,"3905 E 37th St64128
(39.058333, -94.538327)",Jackson,39.058333000000005,-94.538327,28275,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020027952
22721,2019208343,2306 Oakley Ave,South Blue Valley,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,14,674,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Trash / Recycling-Nuisance-Land Bank,Land Bank,12/23/2019,12:45 PM,12,2019,RESOL,N,1/6/2020,1.0,2020.0,14.0,"2306 Oakley Ave64127
(39.082802, -94.51795)",Jackson,39.082802,-94.51795,20072,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208343
22718,2019208213,4215 E 54th Ter,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,14,674,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Trash / Recycling-Nuisance-Land Bank,Land Bank,12/23/2019,10:50 AM,12,2019,RESOL,N,1/6/2020,1.0,2020.0,14.0,"4215 E 54th Ter64130
(39.026487, -94.535602)",Jackson,39.026487,-94.535602,37834,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208213
22703,2019208479,3322 Michigan Ave,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Trash / Recycling,18208,37,169,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,12/23/2019,3:26 PM,12,2019,RESOL,Y,1/29/2020,1.0,2020.0,37.0,"3322 Michigan Ave64109
(39.065643, -94.561499)",Jackson,39.065643,-94.561499,126383,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208479
22701,2019208211,4308 E 54th Ter,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,37,169,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,12/23/2019,10:49 AM,12,2019,RESOL,Y,1/29/2020,1.0,2020.0,37.0,"4308 E 54th Ter64130
(39.0265, -94.535953)",Jackson,39.0265,-94.535953,37835,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208211
22698,2019208251,1421 Colorado Ave,West Blue Valley,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,24,222,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,12/23/2019,11:08 AM,12,2019,RESOL,N,1/16/2020,1.0,2020.0,24.0,"1421 Colorado Ave64127
(39.095091, -94.519985)",Jackson,39.095091,-94.51998499999999,9164,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208251
22697,2019208253,3519 Chestnut Ave,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,23,246,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,12/23/2019,11:09 AM,12,2019,RESOL,Y,1/15/2020,1.0,2020.0,23.0,"3519 Chestnut Ave64128
(39.061834, -94.550597)",Jackson,39.061834000000005,-94.550597,28633,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208253
22695,2019208121,4117 E 11th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,38,134,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,12/23/2019,9:52 AM,12,2019,RESOL,Y,1/30/2020,1.0,2020.0,38.0,"4117 E 11th St64127
(39.099088, -94.533698)",Jackson,39.099088,-94.533698,10148,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208121
22764,2019208106,5715 E 11th St,Sheffield,L,64127.0,East,4.0,BOT,3808,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,12/23/2019,9:38 AM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,1.0,"5715 E 11th St64127
(39.09856, -94.515055)",Jackson,39.09856,-94.515055,7677,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208106
1966,2020028453,5735 Swope Pkwy,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,2/25/2020,4:13 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,1.0,"5735 Swope Pkwy64130
(39.021087, -94.541152)",Jackson,39.021087,-94.541152,37226,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028453
1925,2020028564,3411 Holmes St,North Hyde Park,L,64109.0,Central,4.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,2/25/2020,5:15 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,1.0,"3411 Holmes St64109
(39.065298, -94.57592)",Jackson,39.065298,-94.57592,128490,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028564
1908,2020028083,4400 E 56th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,INSPE,269,Trash / Recycling,18208,17,327,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/25/2020,10:30 AM,2,2020,RESOL,N,3/13/2020,3.0,2020.0,17.0,"4400 E 56th St64130
(39.024296, -94.53418)",Jackson,39.024296,-94.53418,37978,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028083
1900,2020028079,5730 Myrtle Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,INSPE,269,Trash / Recycling,18208,30,244,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/25/2020,10:26 AM,2,2020,RESOL,Y,3/26/2020,3.0,2020.0,30.0,"5730 Myrtle Ave64130
(39.02129, -94.539618)",Jackson,39.02129,-94.539618,37333,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028079
1899,2020028074,5701 Myrtle Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,INSPE,269,Trash / Recycling,18208,85,55,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/25/2020,10:23 AM,2,2020,RESOL,Y,5/20/2020,5.0,2020.0,85.0,"5701 Myrtle Ave64130
(39.022235, -94.538912)",Jackson,39.022234999999995,-94.538912,37330,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028074
1898,2020027878,2640 E 9th St,Independence Plaza,L,64124.0,East,3.0,PHONE,30436,Trash / Recycling,18208,13,635,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/25/2020,7:38 AM,2,2020,RESOL,N,3/9/2020,3.0,2020.0,13.0,"2640 E 9th St64124
(39.102734, -94.549145)",Jackson,39.102734000000005,-94.549145,10474,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020027878
1887,2020028313,2246 Brighton Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,4,2743,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/25/2020,2:26 PM,2,2020,RESOL,N,2/29/2020,2.0,2020.0,4.0,"2246 Brighton Ave64127
(39.083584, -94.52483)",Jackson,39.083584,-94.52483000000001,18740,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028313
1882,2020028092,4000 E 51st Ter,Mount Cleveland,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,30,244,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/25/2020,10:40 AM,2,2020,RESOL,Y,3/26/2020,3.0,2020.0,30.0,"4000 E 51st Ter64130
(39.03255, -94.538521)",Jackson,39.03255,-94.538521,35548,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028092
1942,2020028333,4932 South Benton Ave,North Town Fork Creek,L,64130.0,Metro,3.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,2/25/2020,2:50 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,1.0,"4932 South Benton Ave64130
(39.036156, -94.551471)",Jackson,39.036156,-94.55147099999999,35107,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028333
21487,2019210309,3817 NE 42nd Ter,Chaumiere,L,64117.0,Shoal Creek,1.0,BOT,3808,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,12/30/2019,10:34 AM,12,2019,RESOL,Y,1/2/2020,1.0,2020.0,3.0,"3817 NE 42nd Ter64117
(39.170891, -94.53424)",Clay,39.170891,-94.53424,77627,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210309
21489,2019210314,3715 NE Russell Rd,Chaumiere,L,64117.0,Shoal Creek,1.0,BOT,3808,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,12/30/2019,10:36 AM,12,2019,RESOL,Y,1/2/2020,1.0,2020.0,3.0,"3715 NE Russell Rd64117
(39.165968, -94.536188)",Clay,39.165968,-94.536188,77964,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210314
21495,2019210353,2806 E 54th St,North Town Fork Creek,L,64130.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,12/30/2019,11:02 AM,12,2019,RESOL,N,12/31/2019,12.0,2019.0,1.0,"2806 E 54th St64130
(39.028476, -94.552235)",Jackson,39.028476,-94.552235,36216,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210353
52203,2019160724,4304 E 20TH ST,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,22,374,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,12:28 PM,9,2019,RESOL,Y,9/26/2019,9.0,2019.0,22.0,"4304 E 20TH ST64127
(39.087528, -94.532291)",Jackson,39.087528000000006,-94.532291,18374,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160724
52204,2019160799,3915 Norton Ave,Vineyard Northwest,L,64130.0,East,3.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,1:55 PM,9,2019,OPEN,Y,,,,,"3915 Norton Ave64130
(39.054276, -94.536027)",Jackson,39.054276,-94.536027,30436,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160799
52218,2019160759,3821 E 60th Ter,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,9/4/2019,1:17 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,1.0,"3821 E 60th Ter64130
(39.015857, -94.5408)",Jackson,39.015857000000004,-94.5408,501,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160759
52224,2019160769,3330 Wabash Ave,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Trash / Recycling,18208,2,4179,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,9/4/2019,1:28 PM,9,2019,RESOL,N,9/6/2019,9.0,2019.0,2.0,"3330 Wabash Ave64109
(39.065196, -94.554576)",Jackson,39.065196,-94.554576,126670,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160769
52256,2019160749,219 Tracy Ave,Columbus Park,L,64120.0,Central,4.0,PHONE,30436,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,1:01 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"219 Tracy Ave64120
(39.113526, -94.567193)",Jackson,39.113526,-94.567193,219193,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160749
52257,2019160920,4610 E 53rd St,Sheraton Estates,L,64130.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,3:56 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"4610 E 53rd St64130
(39.02953, -94.531113)",Jackson,39.02953,-94.531113,37552,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160920
52261,2019160981,3007 Independence Blvd,Independence Plaza,L,64124.0,East,3.0,EMAIL,4068,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,4:31 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"3007 Independence Blvd64124
(39.105805, -94.545282)",Jackson,39.105805,-94.545282,10243,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160981
52262,2019161051,3513 E 68th St,Self Help Neighborhood Council,L,64132.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,9/4/2019,5:49 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,1.0,"3513 E 68th St64132
(39.002729, -94.545386)",Jackson,39.002728999999995,-94.545386,2192,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161051
52274,2019160809,2203 E 34th St,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,2:12 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"2203 E 34th St64109
(39.064423, -94.557401)",Jackson,39.064423,-94.557401,126599,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160809
52282,2019160977,5259 Spruce Ave,Sheraton Estates,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,4:29 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"5259 Spruce Ave64130
(39.03036, -94.534738)",Jackson,39.030359999999995,-94.534738,37694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160977
52301,2019160768,4900 Chestnut Ave,North Town Fork Creek,L,64130.0,Metro,3.0,PHONE,30436,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,1:28 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"4900 Chestnut Ave64130
(39.037159, -94.552576)",Jackson,39.037159,-94.552576,35130,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160768
