,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
45944,2019170648,3430 South Benton Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,83,7,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Outside,Outside,9/24/2019,1:27 PM,9,2019,RESOL,Y,12/16/2019,12,2019,83,"3430 South Benton Ave64128
(39.063174, -94.550044)",Jackson,39.063174,-94.550044,25455,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170648
45946,2019170721,5641 Bellefontaine Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Animals / Pets,,2,503,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,9/24/2019,2:32 PM,9,2019,RESOL,N,9/26/2019,9,2019,2,"5641 Bellefontaine Ave64130
(39.023025, -94.549087)",Jackson,39.023025,-94.549087,36459,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170721
45956,2019170440,910 E 5th St,Columbus Park,L,64106,Central,4,PHONE,4440,Animals / Pets,,3,467,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,9/24/2019,10:06 AM,9,2019,RESOL,N,9/27/2019,9,2019,3,"910 E 5th St64106
(39.110536, -94.572835)",Jackson,39.110536,-94.572835,264985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170440
45962,2019170434,3914 Myrtle Ave,Vineyard Northwest,L,64130,East,3,PHONE,4440,Animals / Pets,,2,503,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,9/24/2019,10:01 AM,9,2019,RESOL,N,9/26/2019,9,2019,2,"3914 Myrtle Ave64130
(39.054133, -94.537808)",Jackson,39.054133,-94.537808,30520,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170434
45968,2019170594,5504 E 16th St,West Blue Valley,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Owned,At Large - Owned,9/24/2019,12:15 PM,9,2019,RESOL,N,9/25/2019,9,2019,1,"5504 E 16th St64127
(39.093057, -94.517906)",Jackson,39.093057,-94.517906,9324,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170594
45988,2019170452,3301 Cleveland Ave,Palestine East,L,64128,East,3,PHONE,4440,Lights / Signals,,2,503,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,9/24/2019,10:13 AM,9,2019,RESOL,N,9/26/2019,9,2019,2,"3301 Cleveland Ave64128
(39.065689, -94.538873)",Jackson,39.065689,-94.538873,26431,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170452
46015,2019170708,2200 E Linwood Blvd,Key Coalition,L,64109,Central,3,PHONE,4440,Lights / Signals,,1,1102,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Signal out,Signal Out,9/24/2019,2:22 PM,9,2019,RESOL,N,9/25/2019,9,2019,1,"2200 E Linwood Blvd64109
(39.068682, -94.55695)",Jackson,39.068682,-94.55695,126187,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170708
46019,2019170421,3317 E 51st St,North Town Fork Creek,L,64130,Metro,5,EMAIL,248,Mowing / Weeds,,9,73,Private / Commercial,Mowing / Weeds Private / Commercial,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Lot - Structure,9/24/2019,9:50 AM,9,2019,RESOL,N,10/3/2019,10,2019,9,"3317 E 51st St64130
(39.033199, -94.545818)",Jackson,39.033199,-94.545818,35950,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170421
46026,2019170523,2614 E 8th St,Independence Plaza,L,64124,East,3,PHONE,4440,Mowing / Weeds,,111,6,Private / Commercial,Mowing / Weeds Private / Commercial,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Lot - Structure,9/24/2019,11:19 AM,9,2019,RESOL,Y,1/13/2020,1,2020,111,"2614 E 8th St64124
(39.103769, -94.550315)",Jackson,39.103769,-94.550315,10597,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170523
46027,2019170649,4435 E 10th St,Lykins,L,64127,East,3,PHONE,4440,Mowing / Weeds,,148,2,Private / Commercial,Mowing / Weeds Private / Commercial,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Lot - Structure,9/24/2019,1:28 PM,9,2019,RESOL,Y,2/19/2020,2,2020,148,"4435 E 10th St64127
(39.100624, -94.528691)",Jackson,39.100624,-94.528691,8326,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170649
46029,2019170289,2618 E 8th St,Independence Plaza,L,64124,East,3,PHONE,4440,Mowing / Weeds,,156,1,Private / Commercial,Mowing / Weeds Private / Commercial,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Lot - Structure,9/24/2019,8:05 AM,9,2019,RESOL,Y,2/27/2020,2,2020,156,"2618 E 8th St64124
(39.103765, -94.550184)",Jackson,39.103765,-94.550184,10598,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170289
46033,2019170701,1717 Topping Ave,Central Blue Valley And Park Tower Gardens,L,64126,East,3,PHONE,4440,Mowing / Weeds,,104,9,Public Property,Mowing / Weeds Public Property,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Mowing / Weeds-Public Property-Land Bank,Land Bank,9/24/2019,2:17 PM,9,2019,RESOL,Y,1/6/2020,1,2020,104,"1717 Topping Ave64126
(39.089675, -94.514608)",Jackson,39.089675,-94.514608,21162,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170701
46035,2019170703,1719 Topping Ave,Central Blue Valley And Park Tower Gardens,L,64126,East,3,PHONE,4440,Mowing / Weeds,,104,9,Public Property,Mowing / Weeds Public Property,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Mowing / Weeds-Public Property-Land Bank,Land Bank,9/24/2019,2:18 PM,9,2019,RESOL,Y,1/6/2020,1,2020,104,"1719 Topping Ave64126
(39.089437, -94.514619)",Jackson,39.089437,-94.514619,21161,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170703
46036,2019170705,1725 Topping Ave,Central Blue Valley And Park Tower Gardens,L,64126,East,3,PHONE,4440,Mowing / Weeds,,104,9,Public Property,Mowing / Weeds Public Property,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Mowing / Weeds-Public Property-Land Bank,Land Bank,9/24/2019,2:19 PM,9,2019,RESOL,Y,1/6/2020,1,2020,104,"1725 Topping Ave64126
(39.089253, -94.514626)",Jackson,39.089253,-94.514626,21160,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170705
46039,2019170637,5109 Prospect Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Mowing / Weeds,,104,9,Public Property,Mowing / Weeds Public Property,MOWING_WEEDS_TRASH,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Mowing / Weeds-Public Property-Land Bank,Land Bank,9/24/2019,1:19 PM,9,2019,RESOL,Y,1/6/2020,1,2020,104,"5109 Prospect Ave64130
(39.033313, -94.554381)",Jackson,39.033313,-94.554381,36118,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170637
46046,2019170891,1701 Independence Blvd,Parkview,L,64106,Central,3,EMAIL,248,Parks & Recreation,,1,1102,Park Maintenance,Parks & Recreation Park Maintenance,PARK_MAINT_RECREATION,VISIBLE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Central,9/24/2019,5:01 PM,9,2019,RESOL,N,9/25/2019,9,2019,1,"1701 Independence Blvd64106
(39.106385, -94.560841)",Jackson,39.106385,-94.560841,11915,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170891
46051,2019170886,1001 Norton Ave,Lykins,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,9,73,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/24/2019,4:59 PM,9,2019,RESOL,Y,10/3/2019,10,2019,9,"1001 Norton Ave64127
(39.100616, -94.534085)",Jackson,39.100616,-94.534085,10160,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170886
46054,2019170328,2615 Van Brunt Blvd,South Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,6,207,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/24/2019,8:31 AM,9,2019,RESOL,Y,9/30/2019,9,2019,6,"2615 Van Brunt Blvd64127
(39.077241, -94.519867)",Jackson,39.077241,-94.519867,20758,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170328
46056,2019170724,3205 College Ave,Oak Park Northwest,L,64128,East,3,EMAIL,248,Property / Buildings / Construction,,6,207,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/24/2019,2:32 PM,9,2019,RESOL,Y,9/30/2019,9,2019,6,"3205 College Ave64128
(39.067397, -94.544584)",Jackson,39.067397,-94.544584,24974,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170724
46059,2019170510,5530 South Benton Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,9,73,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,11:11 AM,9,2019,RESOL,Y,10/3/2019,10,2019,9,"5530 South Benton Ave64130
(39.025313, -94.552425)",Jackson,39.025313,-94.552425,36578,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170510
46072,2019170619,5037 Prospect Ave,North Town Fork Creek,L,64130,Metro,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/24/2019,1:01 PM,9,2019,OPEN,N,,,,,"5037 Prospect Ave64130
(39.034236, -94.554333)",Jackson,39.034236,-94.554333,35047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170619
46074,2019170675,5308 Cleveland Ave,North Town Fork Creek,L,64130,Metro,5,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/24/2019,1:50 PM,9,2019,OPEN,N,,,,,"5308 Cleveland Ave64130
(39.029006, -94.54154)",Jackson,39.029006,-94.54154,35671,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170675
46075,2019170327,3434 South Benton Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,8:30 AM,9,2019,OPEN,N,,,,,"3434 South Benton Ave64128
(39.063064, -94.550049)",Jackson,39.063064,-94.550049,25456,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170327
46080,2019170622,5047 Prospect Ave,North Town Fork Creek,L,64130,Metro,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Fence Issue,9/24/2019,1:04 PM,9,2019,OPEN,N,,,,,"5047 Prospect Ave64130
(39.033875, -94.55435)",Jackson,39.033875,-94.55435,35045,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170622
46085,2019170664,5722 Agnes Ave,North Town Fork Creek,L,64130,Metro,5,WEB,1030,Property / Buildings / Construction,,2,503,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,1:38 PM,9,2019,RESOL,N,9/26/2019,9,2019,2,"5722 Agnes Ave64130
(39.021631, -94.551655)",Jackson,39.021631,-94.551655,36715,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170664
46089,2019170661,5541 Agnes Ave,North Town Fork Creek,L,64130,Metro,5,WEB,1030,Property / Buildings / Construction,,2,503,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/24/2019,1:37 PM,9,2019,RESOL,N,9/26/2019,9,2019,2,"5541 Agnes Ave64130
(39.024764, -94.550839)",Jackson,39.024764,-94.550839,36524,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170661
46091,2019170614,5025 Prospect Ave,North Town Fork Creek,L,64130,Metro,3,WEB,1030,Property / Buildings / Construction,,85,8,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,12:57 PM,9,2019,RESOL,Y,12/18/2019,12,2019,85,"5025 Prospect Ave64130
(39.034598, -94.554316)",Jackson,39.034598,-94.554316,35049,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170614
46093,2019170631,5115 Prospect Ave,North Town Fork Creek,L,64130,Metro,5,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/24/2019,1:11 PM,9,2019,OPEN,N,,,,,"5115 Prospect Ave64130
(39.033059, -94.554397)",Jackson,39.033059,-94.554397,36120,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170631
46096,2019170486,3004 E 32nd St,Santa Fe,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,24,23,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/24/2019,10:48 AM,9,2019,RESOL,Y,10/18/2019,10,2019,24,"3004 E 32nd St64128
(39.069063, -94.54789)",Jackson,39.069063,-94.54789,25028,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170486
46099,2019170616,5035 Prospect Ave,North Town Fork Creek,L,64130,Metro,3,WEB,1030,Property / Buildings / Construction,,104,9,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,12:59 PM,9,2019,RESOL,Y,1/6/2020,1,2020,104,"5035 Prospect Ave64130
(39.034441, -94.554323)",Jackson,39.034441,-94.554323,35048,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170616
46100,2019170913,3822 E 60th Ter,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,85,8,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/24/2019,5:45 PM,9,2019,RESOL,Y,12/18/2019,12,2019,85,"3822 E 60th Ter64130
(39.016452, -94.540667)",Jackson,39.016452,-94.540667,609,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170913
46102,2019170715,2600 E Gregory Blvd,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Public Health,,3,467,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,9/24/2019,2:27 PM,9,2019,RESOL,N,9/27/2019,9,2019,3,"2600 E Gregory Blvd64132
(38.998287, -94.556528)",Jackson,38.998287,-94.556528,3087,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170715
46103,2019170857,522 Campbell St,Columbus Park,L,64106,Central,4,PHONE,4440,Public Health,,3,467,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,9/24/2019,4:25 PM,9,2019,RESOL,N,9/27/2019,9,2019,3,"522 Campbell St64106
(39.109347, -94.573453)",Jackson,39.109347,-94.573453,39320,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170857
46109,2019170457,3020 Benton Blvd,Santa Fe,L,64128,East,3,PHONE,4440,Public Health,,15,65,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/24/2019,10:20 AM,9,2019,RESOL,Y,10/9/2019,10,2019,15,"3020 Benton Blvd64128
(39.070498, -94.549827)",Jackson,39.070498,-94.549827,229300,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170457
46110,2019170599,820 E 31ST TER,North Hyde Park,L,64109,Central,4,WEB,1030,Public Health,,15,65,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/24/2019,12:24 PM,9,2019,RESOL,Y,10/9/2019,10,2019,15,"820 E 31ST TER64109
(39.069707, -94.57442)",Jackson,39.069707,-94.57442,128026,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170599
46114,2019170799,1600 Jackson Ave,East Community Team North,L,64127,East,3,PHONE,4440,Public Health,,15,65,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/24/2019,3:31 PM,9,2019,RESOL,Y,10/9/2019,10,2019,15,"1600 Jackson Ave64127
(39.093114, -94.533883)",Jackson,39.093114,-94.533883,11588,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170799
46120,2019170860,1114 Bellefontaine Ave,Independence Plaza,L,64127,East,3,EMAIL,248,Sidewalks / Curbs / Ditch,,1,1102,Damage / Dis-Repair,Sidewalks / Curbs / Ditch Damage / Dis-Repair,SIDEWALK,VISIBLE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Private Property (ROW),9/24/2019,4:29 PM,9,2019,RESOL,N,9/25/2019,9,2019,1,"1114 Bellefontaine Ave64127
(39.099715, -94.546278)",Jackson,39.099715,-94.546278,223043,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170860
46129,2019170738,3300 Prospect Ave,Key Coalition,L,64128,East,3,PHONE,4440,Sidewalks / Curbs / Ditch,,17,34,Obstructed / Closure,Sidewalks / Curbs / Ditch Obstructed / Closure,SIDEWALK,VISIBLE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Obstructed / Closure-ADA,ADA,9/24/2019,2:49 PM,9,2019,RESOL,Y,10/11/2019,10,2019,17,"3300 Prospect Ave64128
(39.066148, -94.553392)",Jackson,39.066148,-94.553392,126623,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170738
46130,2019170749,3300 Prospect Ave,Key Coalition,L,64128,East,3,PHONE,4440,Sidewalks / Curbs / Ditch,,180,424,Obstructed / Closure,Sidewalks / Curbs / Ditch Obstructed / Closure,SIDEWALK,VISIBLE,City Managers Office,City Managers Office-311 Call Center-Support,Sidewalks / Curbs / Ditch-Obstructed / Closure-ADA,ADA,9/24/2019,2:54 PM,9,2019,OPEN,N,,,,,"3300 Prospect Ave64128
(39.066148, -94.553392)",Jackson,39.066148,-94.553392,126623,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2019170749
46137,2019170885,5442 Swope Pkwy,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Signs,,2,503,Traffic Sign,Signs Traffic Sign,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Control,Signs-Traffic Sign-New Sign Request,New Sign Request,9/24/2019,4:59 PM,9,2019,RESOL,N,9/26/2019,9,2019,2,"5442 Swope Pkwy64130
(39.026286, -94.542706)",Jackson,39.026286,-94.542706,35630,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170885
46141,2019170794,4800 E 63rd St,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Storm Water / Sewer,,0,603,Services,Storm Water / Sewer Services,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Storm Water / Sewer-Services-Question,Question,9/24/2019,3:27 PM,9,2019,RESOL,N,9/24/2019,9,2019,0,"4800 E 63rd St64130
(39.014493, -94.529933)",Jackson,39.014493,-94.529933,492,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170794
46165,2019170404,2600 E Gregory Blvd,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Streets / Roadways / Alleys,,1,1102,Cut / Permit,Streets / Roadways / Alleys Cut / Permit,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 3,District 3,9/24/2019,9:36 AM,9,2019,RESOL,N,9/25/2019,9,2019,1,"2600 E Gregory Blvd64132
(38.998287, -94.556528)",Jackson,38.998287,-94.556528,3087,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170404
46173,2019170482,701 Flora Ave,Parkview,L,64106,Central,3,PHONE,4440,Streets / Roadways / Alleys,,51,13,Other-Maintenance,Streets / Roadways / Alleys Other-Maintenance,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets/Roadways/Alleys-Other Maintenance-District 2,District 2,9/24/2019,10:47 AM,9,2019,RESOL,Y,11/14/2019,11,2019,51,"701 Flora Ave64106
(39.104778, -94.562449)",Jackson,39.104778,-94.562449,11884,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170482
46214,2019170709,6900 Bellefontaine Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Streets / Roadways / Alleys,,6,207,Sinkhole Referral,Streets / Roadways / Alleys Sinkhole Referral,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Sinkhole Referral-District 3,District 3,9/24/2019,2:23 PM,9,2019,RESOL,Y,9/30/2019,9,2019,6,"6900 Bellefontaine Ave64132
(39.001286, -94.551243)",Jackson,39.001286,-94.551243,3258,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170709
46220,2019170895,2122 E 16th St,18th And Vine And Downtown East,L,64127,Central,3,PHONE,4440,Trash / Recycling,,2,503,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/24/2019,5:06 PM,9,2019,RESOL,Y,9/26/2019,9,2019,2,"2122 E 16th St64127
(39.09356, -94.55694)",Jackson,39.09356,-94.55694,12504,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170895
46225,2019170847,5232 Mersington Ave,Mount Cleveland,L,64130,Metro,5,BOT,341,Trash / Recycling,,3,467,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/24/2019,4:18 PM,9,2019,RESOL,Y,9/27/2019,9,2019,3,"5232 Mersington Ave64130
(39.030939, -94.540182)",Jackson,39.030939,-94.540182,35572,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170847
46227,2019170667,3829 South Benton Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Trash / Recycling,,36,18,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Private Property,9/24/2019,1:41 PM,9,2019,RESOL,Y,10/30/2019,10,2019,36,"3829 South Benton Ave64128
(39.056011, -94.549747)",Jackson,39.056011,-94.549747,28852,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170667
46228,2019170711,6402 Stadium Dr,Leeds,L,64129,East,3,PHONE,4440,Trash / Recycling,,29,20,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/24/2019,2:25 PM,9,2019,RESOL,Y,10/23/2019,10,2019,29,"6402 Stadium Dr64129
(39.057968, -94.50947)",Jackson,39.057968,-94.50947,32440,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170711
